startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201000582,201000587,801000001,R_000047,2,g,
201000582,201000588,801000001,R_000048,5-10,g,
201000582,201000589,801000001,R_000049,15,ml,
201000582,201000590,801000001,R_000050,15,ml,
201000582,201000591,801000001,R_000051,5,ml,
201000582,201000592,801000001,R_000052,约2cm,,
201000582,201000593,801000003,R_000053,,,1.0
201000582,201000594,801000003,R_000054,,,2.0
201000582,201000595,801000003,R_000055,,,3.0
201000582,201000596,801000003,R_000056,,,4.0
201000582,201000597,801000003,R_000057,,,5.0
201000582,201000598,801000003,R_000058,,,6.0
201000582,710000000,801000004,R_000059,,,
201000582,620000000,801000005,R_000060,,,
201000599,201000600,801000001,R_000061,400,g,
201000599,201000601,801000001,R_000062,100,g,
201000599,201000602,801000001,R_000063,1-2,根,
201000599,201000603,801000001,R_000064,10,ml,
201000599,201000604,801000001,R_000065,5,g,
201000599,201000605,801000001,R_000066,3-4,个,
201000599,201000606,801000001,R_000067,2,g,
201000599,201000607,801000001,R_000068,10,ml,
201000599,201000608,801000003,R_000069,,,1.0
201000599,201000609,801000003,R_000070,,,2.0
201000599,201000610,801000003,R_000071,,,3.0
201000599,201000611,801000003,R_000072,,,4.0
201000599,201000612,801000003,R_000073,,,5.0
201000599,201000613,801000003,R_000074,,,6.0
201000599,201000614,801000003,R_000075,,,7.0
201000599,201000615,801000003,R_000076,,,8.0
201000599,201000616,801000003,R_000077,,,9.0
201000599,710000000,801000004,R_000078,,,
201000599,630000000,801000005,R_000079,,,
201000617,201000618,801000001,R_000080,300,g,
201000617,201000619,801000001,R_000081,50,ml,
201000617,201000620,801000001,R_000082,2,ml,
201000617,201000621,801000001,R_000083,10,g,
201000617,201000622,801000001,R_000084,10,ml,
201000617,201000623,801000001,R_000085,15,ml,
201000617,201000624,801000001,R_000086,3,g,
201000617,201000625,801000001,R_000087,0.5,根,
201000617,201000626,801000001,R_000088,1,粒,
201000617,201000627,801000001,R_000089,15,ml,
201000617,201000628,801000003,R_000090,,,1.0
201000617,201000629,801000003,R_000091,,,2.0
201000617,201000630,801000003,R_000092,,,3.0
201000617,201000631,801000003,R_000093,,,4.0
201000617,201000632,801000003,R_000094,,,5.0
201000617,201000633,801000003,R_000095,,,6.0
201000617,201000634,801000003,R_000096,,,7.0
201000617,201000635,801000003,R_000097,,,8.0
201000617,710000000,801000004,R_000098,,,
201000617,630000000,801000005,R_000099,,,
201000636,201000637,801000001,R_000100,1,瓶,
201000636,201000638,801000001,R_000101,300,g,
201000636,201000639,801000001,R_000102,5,ml,
201000636,201000640,801000001,R_000103,7,ml,
201000636,201000641,801000001,R_000104,3,ml,
201000636,201000642,801000001,R_000105,2,g,
201000636,201000643,801000003,R_000106,,,1.0
201000636,201000644,801000003,R_000107,,,2.0
201000636,201000645,801000003,R_000108,,,3.0
201000636,201000646,801000003,R_000109,,,4.0
201000636,201000647,801000003,R_000110,,,5.0
201000636,201000648,801000003,R_000111,,,6.0
201000636,201000649,801000003,R_000112,,,7.0
201000636,201000650,801000003,R_000113,,,8.0
201000636,201000651,801000003,R_000114,,,9.0
201000636,201000652,801000003,R_000115,,,10.0
201000636,710000000,801000004,R_000116,,,
201000636,620000000,801000005,R_000117,,,
201000653,201000654,801000001,R_000118,350,g,
201000653,201000655,801000001,R_000119,40-70,g,
201000653,201000656,801000001,R_000120,10,g,
201000653,201000657,801000001,R_000121,10,g,
201000653,201000658,801000001,R_000122,适量,,
201000653,201000659,801000003,R_000123,,,1.0
201000653,201000660,801000003,R_000124,,,2.0
201000653,201000661,801000003,R_000125,,,3.0
201000653,201000662,801000003,R_000126,,,4.0
201000653,201000663,801000003,R_000127,,,5.0
201000653,201000664,801000003,R_000128,,,6.0
201000653,201000665,801000003,R_000129,,,7.0
201000653,201000666,801000003,R_000130,,,8.0
201000653,710000000,801000004,R_000131,,,
201000653,630000000,801000005,R_000132,,,
201000667,201000668,801000001,R_000133,300,g,
201000667,201000669,801000001,R_000134,6,颗,
201000667,201000670,801000001,R_000135,2,g,
201000667,201000671,801000003,R_000136,,,1.0
201000667,201000672,801000003,R_000137,,,2.0
201000667,201000673,801000003,R_000138,,,3.0
201000667,710000000,801000004,R_000139,,,
201000667,620000000,801000005,R_000140,,,
201000674,201000675,801000001,R_000141,50,g,
201000674,201000676,801000001,R_000142,2,个,
201000674,201000677,801000001,R_000143,30,ml,
201000674,201000678,801000001,R_000144,5,ml,
201000674,201000679,801000001,R_000145,15,g,
201000674,201000680,801000001,R_000146,2,g,
201000674,201000681,801000003,R_000147,,,1.0
201000674,201000682,801000003,R_000148,,,2.0
201000674,201000683,801000003,R_000149,,,3.0
201000674,710000000,801000004,R_000150,,,
201000674,620000000,801000005,R_000151,,,
201000684,201000685,801000001,R_000001,250,g,
201000684,201000686,801000001,R_000002,0.5,个,
201000684,201000687,801000001,R_000003,45,ml,
201000684,201000688,801000001,R_000004,2,g,
201000684,201000689,801000001,R_000005,3,g,
201000684,201000690,801000001,R_000006,8,ml,
201000684,201000691,801000003,R_000007,,,1.0
201000684,201000692,801000003,R_000008,,,2.0
201000684,201000693,801000003,R_000009,,,3.0
201000684,201000694,801000003,R_000010,,,4.0
201000684,201000695,801000003,R_000011,,,5.0
201000684,201000696,801000003,R_000012,,,6.0
201000684,710000000,801000004,R_000013,,,
201000684,620000000,801000005,R_000014,,,
201000697,201000698,801000001,R_000015,700,g,
201000697,201000699,801000001,R_000016,10,g,
201000697,201000700,801000001,R_000017,1,个,
201000697,201000701,801000001,R_000018,适量,,
201000697,201000702,801000001,R_000019,3,g,
201000697,201000703,801000001,R_000020,10,g,
201000697,201000704,801000001,R_000021,10,g,
201000697,201000705,801000001,R_000022,适量,,
201000697,201000706,801000001,R_000023,适量,,
201000697,201000707,801000001,R_000024,适量,,
201000697,201000708,801000001,R_000025,适量,,
201000697,201000709,801000001,R_000026,适量,,
201000697,201000710,801000001,R_000027,300,g,
201000697,201000711,801000003,R_000028,,,1.0
201000697,201000712,801000003,R_000029,,,2.0
201000697,201000713,801000003,R_000030,,,3.0
201000697,201000714,801000003,R_000031,,,4.0
201000697,201000715,801000003,R_000032,,,5.0
201000697,201000716,801000003,R_000033,,,6.0
201000697,201000717,801000003,R_000034,,,7.0
201000697,201000718,801000003,R_000035,,,8.0
201000697,201000719,801000003,R_000036,,,9.0
201000697,201000720,801000003,R_000037,,,10.0
201000697,710000000,801000004,R_000038,,,
201000697,630000000,801000005,R_000039,,,
201000721,201000722,801000001,R_000040,4,颗,
201000721,201000723,801000001,R_000041,30,ml,
201000721,201000724,801000001,R_000042,10,ml,
201000721,201000725,801000003,R_000043,,,1.0
201000721,201000726,801000003,R_000044,,,2.0
201000721,201000727,801000003,R_000045,,,3.0
201000721,201000728,801000003,R_000046,,,4.0
201000721,201000729,801000003,R_000047,,,5.0
201000721,710000000,801000004,R_000048,,,
201000721,610000000,801000005,R_000049,,,
201000730,201000731,801000001,R_000050,2,朵,
201000730,201000732,801000001,R_000051,30,g,
201000730,201000733,801000001,R_000052,30,g,
201000730,201000734,801000001,R_000053,1,根,
201000730,201000735,801000001,R_000054,0.5,颗,
201000730,201000736,801000001,R_000055,10,ml,
201000730,201000737,801000001,R_000056,5,g,
201000730,201000738,801000001,R_000057,2,ml,
201000730,201000739,801000001,R_000058,10,g,
201000730,201000740,801000001,R_000059,10,ml,
201000730,201000741,801000001,R_000060,3,g,
201000730,201000742,801000001,R_000061,0.5,根,
201000730,201000743,801000001,R_000062,1,粒,
201000730,201000744,801000001,R_000063,5,ml,
201000730,201000745,801000001,R_000064,350,ml,
201000730,201000746,801000001,R_000065,100,g,
201000730,201000747,801000003,R_000066,,,1.0
201000730,201000748,801000003,R_000067,,,2.0
201000730,201000749,801000003,R_000068,,,3.0
201000730,201000750,801000003,R_000069,,,4.0
201000730,201000751,801000003,R_000070,,,5.0
201000730,201000752,801000003,R_000071,,,6.0
201000730,201000753,801000003,R_000072,,,7.0
201000730,201000754,801000003,R_000073,,,8.0
201000730,201000755,801000003,R_000074,,,9.0
201000730,201000756,801000003,R_000075,,,10.0
201000730,710000000,801000004,R_000076,,,
201000730,630000000,801000005,R_000077,,,
201000757,201000758,801000001,R_000078,1,根,
201000757,201000759,801000001,R_000079,0.25,根,
201000757,201000760,801000001,R_000080,2,个,
201000757,201000761,801000001,R_000081,1,片,
201000757,201000762,801000001,R_000082,2,粒,
201000757,201000763,801000001,R_000083,5,g,
201000757,201000764,801000001,R_000084,25,ml,
201000757,201000765,801000003,R_000085,,,1.0
201000757,201000766,801000003,R_000086,,,2.0
201000757,201000767,801000003,R_000087,,,3.0
201000757,201000768,801000003,R_000088,,,4.0
201000757,201000769,801000003,R_000089,,,5.0
201000757,710000000,801000004,R_000090,,,
201000757,620000000,801000005,R_000091,,,
201000770,201000771,801000001,R_000092,1,颗,
201000770,201000772,801000001,R_000093,200,g,
201000770,201000773,801000001,R_000094,2,根,
201000770,201000774,801000001,R_000095,60,ml,
201000770,201000775,801000001,R_000096,5,ml,
201000770,201000776,801000001,R_000097,5,ml,
201000770,201000777,801000001,R_000098,5,ml,
201000770,201000778,801000001,R_000099,2,g,
201000770,201000779,801000001,R_000100,2,片,
201000770,201000780,801000001,R_000101,2,粒,
201000770,201000781,801000001,R_000102,0.5,根,
201000770,201000782,801000001,R_000103,5,g,
201000770,201000783,801000003,R_000104,,,1.0
201000770,201000784,801000003,R_000105,,,2.0
201000770,201000785,801000003,R_000106,,,3.0
201000770,201000786,801000003,R_000107,,,4.0
201000770,201000787,801000003,R_000108,,,5.0
201000770,201000788,801000003,R_000109,,,6.0
201000770,201000789,801000003,R_000110,,,7.0
201000770,201000790,801000003,R_000111,,,8.0
201000770,710000000,801000004,R_000112,,,
201000770,630000000,801000005,R_000113,,,
201000791,201000792,801000001,R_000114,1,个,
201000791,201000793,801000001,R_000115,1,g,
201000791,201000794,801000001,R_000116,5,ml,
201000791,201000795,801000001,R_000117,6,ml,
201000791,201000796,801000003,R_000118,,,1.0
201000791,201000797,801000003,R_000119,,,2.0
201000791,201000798,801000003,R_000120,,,3.0
201000791,201000799,801000003,R_000121,,,4.0
201000791,201000800,801000003,R_000122,,,5.0
201000791,201000801,801000003,R_000123,,,6.0
201000791,201000802,801000003,R_000124,,,7.0
201000791,201000803,801000003,R_000125,,,8.0
201000791,201000804,801000003,R_000126,,,9.0
201000791,201000805,801000003,R_000127,,,10.0
201000791,201000806,801000003,R_000128,,,11.0
201000791,710000000,801000004,R_000129,,,
201000791,630000000,801000005,R_000130,,,
201000807,201000808,801000001,R_000131,2,个,
201000807,201000809,801000001,R_000132,200,ml,
201000807,201000810,801000001,R_000133,10,个,
201000807,201000811,801000001,R_000134,5,g,
201000807,201000812,801000001,R_000135,3,g,
201000807,201000813,801000001,R_000136,适量,,
201000807,201000814,801000001,R_000137,1,ml,
201000807,201000815,801000003,R_000138,,,1.0
201000807,201000816,801000003,R_000139,,,2.0
201000807,201000817,801000003,R_000140,,,3.0
201000807,201000818,801000003,R_000141,,,4.0
201000807,201000819,801000003,R_000142,,,5.0
201000807,201000820,801000003,R_000143,,,6.0
201000807,201000821,801000003,R_000144,,,7.0
201000807,201000822,801000003,R_000145,,,8.0
201000807,201000823,801000003,R_000146,,,9.0
201000807,201000824,801000003,R_000147,,,10.0
201000807,710000000,801000004,R_000148,,,
201000807,620000000,801000005,R_000149,,,
201000825,201000826,801000001,R_000150,2,个,
201000825,201000827,801000001,R_000151,3,g,
201000825,201000828,801000001,R_000152,2-4,ml,
201000825,201000829,801000001,R_000153,8,ml,
201000825,201000830,801000001,R_000154,2,ml,
201000825,201000831,801000003,R_000155,,,1.0
201000825,201000832,801000003,R_000156,,,2.0
201000825,201000833,801000003,R_000157,,,3.0
201000825,201000834,801000003,R_000158,,,4.0
201000825,201000835,801000003,R_000159,,,5.0
201000825,201000836,801000003,R_000160,,,6.0
201000825,201000837,801000003,R_000161,,,7.0
201000825,201000838,801000003,R_000162,,,8.0
201000825,201000839,801000003,R_000163,,,9.0
201000825,710000000,801000004,R_000164,,,
201000825,620000000,801000005,R_000165,,,
201000840,201000841,801000001,R_000166,0.5,颗,
201000840,201000842,801000001,R_000167,2,个,
201000840,201000843,801000001,R_000168,1,把,
201000840,201000844,801000001,R_000169,0.5,根,
201000840,201000845,801000001,R_000170,20,ml,
201000840,201000846,801000001,R_000171,2,g,
201000840,201000847,801000001,R_000172,15,ml,
201000840,201000848,801000001,R_000173,10,ml,
201000840,201000849,801000001,R_000174,10,ml,
201000840,201000850,801000001,R_000175,0.5,根,
201000840,201000851,801000001,R_000176,2,片,
201000840,201000852,801000001,R_000177,5,根,
201000840,201000853,801000003,R_000178,,,1.0
201000840,201000854,801000003,R_000179,,,2.0
201000840,201000855,801000003,R_000180,,,3.0
201000840,201000856,801000003,R_000181,,,4.0
201000840,201000857,801000003,R_000182,,,5.0
201000840,201000858,801000003,R_000183,,,6.0
201000840,201000859,801000003,R_000184,,,7.0
201000840,201000860,801000003,R_000185,,,8.0
201000840,201000861,801000003,R_000186,,,9.0
201000840,201000862,801000003,R_000187,,,10.0
201000840,201000863,801000003,R_000188,,,11.0
201000840,710000000,801000004,R_000189,,,
201000840,630000000,801000005,R_000190,,,
201000864,201000865,801000001,R_000001,200,g,
201000864,201000866,801000001,R_000002,25,毫升,
201000864,201000867,801000001,R_000003,5,克,
201000864,201000868,801000001,R_000004,20,g,
201000864,201000869,801000001,R_000005,3.5,瓣,
201000864,201000870,801000001,R_000006,2,克,
201000864,201000871,801000001,R_000007,1.25,克,
201000864,201000872,801000003,R_000008,,,1.0
201000864,201000873,801000003,R_000009,,,2.0
201000864,201000874,801000003,R_000010,,,3.0
201000864,201000875,801000003,R_000011,,,4.0
201000864,201000876,801000003,R_000012,,,5.0
201000864,201000877,801000003,R_000013,,,6.0
201000864,201000878,801000003,R_000014,,,7.0
201000864,201000879,801000003,R_000015,,,8.0
201000864,201000880,801000003,R_000016,,,9.0
201000864,201000881,801000003,R_000017,,,10.0
201000864,201000882,801000003,R_000018,,,11.0
201000864,710000000,801000004,R_000019,,,
201000864,630000000,801000005,R_000020,,,
201000883,201000884,801000001,R_000021,1,段,
201000883,201000885,801000001,R_000022,1-2,根,
201000883,201000886,801000001,R_000023,1,段,
201000883,201000887,801000001,R_000024,30,ml,
201000883,201000888,801000001,R_000025,15,ml,
201000883,201000889,801000001,R_000026,15,ml,
201000883,201000890,801000001,R_000027,10-15,ml,
201000883,201000891,801000003,R_000028,,,1.0
201000883,201000892,801000003,R_000029,,,2.0
201000883,201000893,801000003,R_000030,,,3.0
201000883,201000894,801000003,R_000031,,,4.0
201000883,201000895,801000003,R_000032,,,5.0
201000883,201000896,801000003,R_000033,,,6.0
201000883,201000897,801000003,R_000034,,,7.0
201000883,201000898,801000003,R_000035,,,8.0
201000883,201000899,801000003,R_000036,,,9.0
201000883,710000000,801000004,R_000037,,,
201000883,630000000,801000005,R_000038,,,
201000900,201000901,801000001,R_000039,5,个,
201000900,201000902,801000001,R_000040,3,瓣,
201000900,201000903,801000001,R_000041,20,ml,
201000900,201000904,801000001,R_000042,15,g,
201000900,201000905,801000001,R_000043,15,ml,
201000900,201000906,801000001,R_000044,15,ml,
201000900,201000907,801000001,R_000045,4,g,
201000900,201000908,801000003,R_000046,,,1.0
201000900,201000909,801000003,R_000047,,,2.0
201000900,201000910,801000003,R_000048,,,3.0
201000900,201000911,801000003,R_000049,,,4.0
201000900,201000912,801000003,R_000050,,,5.0
201000900,201000913,801000003,R_000051,,,6.0
201000900,201000914,801000003,R_000052,,,7.0
201000900,201000915,801000003,R_000053,,,8.0
201000900,201000916,801000003,R_000054,,,9.0
201000900,710000000,801000004,R_000055,,,
201000900,630000000,801000005,R_000056,,,
201000917,201000918,801000001,R_000057,350,g,
201000917,201000919,801000001,R_000058,2,个,
201000917,201000920,801000001,R_000059,15,ml,
201000917,201000921,801000001,R_000060,5,g,
201000917,201000922,801000003,R_000061,,,1.0
201000917,201000923,801000003,R_000062,,,2.0
201000917,201000924,801000003,R_000063,,,3.0
201000917,201000925,801000003,R_000064,,,4.0
201000917,201000926,801000003,R_000065,,,5.0
201000917,201000927,801000003,R_000066,,,6.0
201000917,201000928,801000003,R_000067,,,7.0
201000917,201000929,801000003,R_000068,,,8.0
201000917,710000000,801000004,R_000069,,,
201000917,620000000,801000005,R_000070,,,
201000930,201000931,801000001,R_000071,220,g,
201000930,201000932,801000001,R_000072,100,g,
201000930,201000933,801000001,R_000073,20,g,
201000930,201000934,801000001,R_000074,10,g,
201000930,201000935,801000001,R_000075,10,g,
201000930,201000936,801000003,R_000076,,,1.0
201000930,201000937,801000003,R_000077,,,2.0
201000930,201000938,801000003,R_000078,,,3.0
201000930,201000939,801000003,R_000079,,,4.0
201000930,201000940,801000003,R_000080,,,5.0
201000930,201000941,801000003,R_000081,,,6.0
201000930,201000942,801000003,R_000082,,,7.0
201000930,201000943,801000003,R_000083,,,8.0
